text,label
WATCH: SANCTIMONIOUS ANTI-TRUMP Hollywood IMPLODES…Best Friends Turn On Each Other To Save Their Careers and Their New Movie SUBURBICON,fake
MELANIA SAVES TAXPAYERS A Fortune By Making Shocking Cuts In Number of Aides At White House Compared To Lavish Michelle Obama,fake
ONE BRAVE MAN Is About To Reveal The Truth About What REALLY Happened In Ferguson…Black Lives Matter and The Media Are NOT Going To Be Happy [VIDEO],fake
WATCH: THE VIEW’S WHOOPI GOLDBERG and Her Leftist Co-Hosts Get SCHOOLED By Meghan McCain For Defending Eminem’s Hateful Anti-Trump Rant,fake
"ACTRESS ACCUSES Weinstein Buddy, Actor GEORGE CLOONEY Of Helping To “Blacklist” Her After She Reported Sexual Harassment",fake
NEW YORK TIMES BUSTED: Undercover Video Exposes Editor for Bias Against Trump [Video],fake
WATCH: THE VIEW’s LIBERAL HAGS Attack Meghan McCain For Defending Flag On Her First Day As New Co-Host,fake
LOL! “BLACK STUDENTS UNITED” Demands “Racist” Cornell University Stops Recruiting Blacks That Aren’t Like Them,fake
WATCH: FEMALE CAB DRIVER Entering Mandalay Bay Casino Property Records Video That Appears To Capture Gun Fire From More Than One Location,fake
GWU STUDENTS ASK: Is There A Bias Against Conservative Women On Campus? [Video],fake
WATCH: OFFICER WHO CRASHED Motorcycle While Escorting Trump Motorcade Gets Unexpected Call From The President…Here’s What Trump Said That Made Him Smile,fake
"POWERFUL LETTER To Cowardly Steelers Coach Will Make You Want To Stand Up and Cheer: “You’ve taken something that unites Americans of every color, creed, and religion and managed to divide them”",fake
WATCH: DETROIT ARTIST Takes Knee and Raises Fist While Singing National Anthem At Lions Game…Young Boys Standing Next To Him Appear To Be Confused,fake
"LIFETIME VICTIMS of Injustice, MICHELLE and BARACK OBAMA Are Looking To Buy $15 Million Piece Of Land From Caroline Kennedy On Martha’s Vineyard",fake
No Class Michelle Obama Takes Several Swipes At Trump During Tech Speech And Veiled Swipe At Clintons: ‘People that won’t go away’ [Video],fake
WATCH: NORTH KOREAN Delegation Sits In FRONT ROW as PRESIDENT TRUMP TAKES AIM at “Rocket Man” and his “Suicide Mission” On World Stage,fake
BOOM! FORMER SHERIFF DAVID CLARKE Has A New Nickname For Racist Maxine Waters…And It’s PERFECT!,fake
Fox News Cuts Off Terror Expert Before He Could Describe Who Commits Terror 99.9% Of The Time #ParsonsGreen [Video],fake
DETROIT: BIKERS SHOW UP In Big Numbers To Defend Kid Rock Against Leftist Protesters [VIDEO],fake
"CLASSY GEORGE CLOONEY: “Steve Bannon is a failed f—ing screenwriter” If He Was In Hollywood, He’d Be “licking my A** to get me to do one of his stupid-ass screenplays”",fake
"HOLLYWOOD ACTRESS BRAGS About Her “Best Abortion”…”If I Could Yelp Review it, I Totally Would!”",fake
“White people are born into not being human” – BLM Activist Lectures A Room Full Of White Women [Video],fake
LOL! SHAKEDOWN ARTIST JESSE JACKSON TELLS CROWD: “President Trump Would Not Qualify To Get Into Jesus’ Kingdom” [VIDEO],fake
Woman Just Rescued from #Harvey Flood Goes Off On CNN Reporter Trying To Interview Her: “What the f*ck CNN!” [Video],fake
"DEMOCRATS CONVENIENTLY FORGET 6,000 Prisoners Obama Pardoned Including Crack Dealer Who Committed Horrific Crime Against 3 Innocent Americans",fake
First Grader “Investigated” in Principal’s Office for ‘Misgendering’ Trans Student,fake
#PhoenixRally ROCKS! WATCH: President Trump Calls Out “Antifa” Terror Group…Crowd Chants “CNN SUCKS”,fake
"WATCH: TRUMP’S BI-RACIAL, FORMER GIRLFRIEND Of Two Years…”I Would Never Date A Racist”",fake
ANTIFA MANUAL FOUND On Evergreen College Campus: Shut Down Their Rallies…Force The Media To Show Our Side As The Righteous One,fake
TRUMP’S DOJ MAKES Announcement on Anti-Gun Obama-Era “Operation Choke Point”,fake
"3 FAILED GOP PRESIDENTIAL CANDIDATES Join Soros Funded Antifa, Mainstream Media To Twist Meaning of President Trump’s Words",fake
MUSLIM GROUP Makes Demand That Every Confederate Statue Be Banned and Removed,fake
"WHERE WAS MEDIA OUTRAGE After This WOMAN DELIBERATELY Plowed Car Into Las Vegas Crowd…Killing One, Injuring 35 Others? [VIDEO]",fake
"BREAKING: CAR PLOWS INTO #Charlottesville Protesters…Several Injured, Some Injuries Are Reportedly Life Threatening [VIDEO]",fake
PRICELESS! TRUMP’S ANSWER About Putin Firing U.S. Embassy Employees Will Make Your Day! [Video],fake
LOL! LEADER OF “Do-Nothing Senate” Mitch McConnell CAUGHT ON VIDEO Whining About President Trump’s “Excessive Expectations” Of Congress,fake
STATUE OF LIBERTY AS A MUSLIM? Congressman Sparks Protest After Hanging Painting in Office,fake
"WOW! THE WASHINGTON POST Publishes #RealNews Story About President Trump : Under Trump’s Leadership, Gains Against ISIS Have “Dramatically Accelerated”",fake
CNN’S JIM ACOSTA Schooled on the Meaning of the Statue of Liberty by Trump Senior Advisor [Video],fake
FEDERAL JUDGE STEPS IN To Review Legroom On Commercial Flights,fake
"DEBBIE WASSERMAN SCHULTZ Planned To Continue Pay For Muslim IT Aide Charged With Multiple Counts of Bank Fraud, While Living In Pakistan…Didn’t Tell Authorities Muslim Wife Left Country While Under Criminal Investigation",fake
TRUMP’S NEW COMM DIRECTOR Puts CNN’s Chris Cuomo On Notice…Days Of Republicans Being Bullied By Leftist Media Are Over [VIDEO],fake
IT BEGINS: Wisconsin Company First in US to Implant Microchips in Employees,fake
HYSTERICAL! Maxine Waters for POTUS? “Oh no! We don’t elect poverty pimps!” [Video],fake
NEW EMAILS REVEAL HUMA ABEDIN Told to “Show Love” to Clinton Donors…Clinton’s Brother Acted As Go-Between,fake
WOW! “N” Word Used On Walmart Website To Describe Color Of Wig,fake
REEBOK JOINS The Left’s War Against President Trump…Berates Him On Twitter For Complimenting French President Macron’s Wife,fake
EXTRAORDINARY DETAILS EMERGE About How Senator John McCain Got “Dirty Dossier” On President Trump From Ex-Spy…Where’s The Media Outrage?,fake
CHICAGO: 20-YR-OLD MUSLIM WOMAN Drops Baby To Death From 8th Floor Apartment Window…Judge Sentences Her To 4 Years Probation,fake
PERFECT! President Trump Is Laughing Hysterically In HILARIOUS New Video Featuring CNN Logo As Jim Carrey In “LIAR LIAR” Movie,fake
OOPS! DINESH D’SOUZA Points Out Something That’s Missing In Photo With #WannabePresident Obama And Baby At Airport,fake
FEMALE MUSLIM “FEMINIST” Linda Sarsour Calls for “Jihad” Against President Trump,fake
"WAS KILLER OF FEMALE NYPD Officer, HILLARY Supporter Inspired By Democrat Leaders, Black Lives Matter Anti-Cop Rhetoric?",fake
TRUMP DRIVES CRITICS CRAZY: Eliminates Obama’s Czars…Pays Female Staffers More Than Men…Saves Taxpayers Millions!,fake
MSNBC’S MIKA ATTACKS MELANIA TRUMP…A Furious Melania Issues Immediate Response,fake
WOW! TRUMP REVEALS Embarrassing Story About Anti-Trump MSNBC Hacks “Crazy Mika” and “Psycho Joe” [VIDEO],fake
HILARIOUS! TENNESSEE RESPONDS To California’s ‘Foolish’ Travel Ban: Keep Your ‘Unfounded Moral Judgment’ To Yourself,fake
OOPS! BOTH Bernie Sanders And His Wife Are Under FBI Investigation For Bank Fraud,fake
TREY GOWDY ON CROOKED DNC: ‘There May Be Something The DNC Didn’t Want Law Enforcement to See In Hacked Server [Video],fake
"YOU WON’T BELIEVE HIS PUNISHMENT! HISPANIC STORE OWNER Swindles Tax Payers Out Of $1,116,924.27 In Latest Food Stamp Scam",fake
LEFTY MEDIA DESPERATELY Tries To Bury Trump But The Brilliant Ken Starr Won’t Buy It [Video],fake
UNHINGED PELOSI: It’s “Outrageous” That Republicans Blame Dems for Shooting: “Somewhere in the 90’s the Republicans went on the politics of personal destruction” [Video],fake
"LOL! WHOOPI GOLDBERG Caught Telling HUGE LIE During Interview With Newt Gingrich, As The View Hacks Tried To Prove President Trump’s a “Liar” [VIDEO]",fake
“BALONEY!” CNN Anchor Slammed By Weather Channel Founder Over Global Warming Scam [Video],fake
"EXCLUDING WHITES IS NOT RACIST: Racist, Angry BLM Activist Tells Tucker Carlson It’s Okay To Have “Blacks Only” Celebrations [VIDEO]",fake
"OOPS…MAINSTREAM MEDIA Won’t Show You This Video…London Citizens Yell: “DONALD TRUMP, WE LOVE YOU!”",fake
“Comedian” Kathy Griffin’s 7th And FINAL Venue Cancels…Who’s Laughing Now?,fake
"WOW! SEAN SPICER Destroys BBC, New York Times Reporter…Calls Him Out For Reporting Specific “Fake News” Story…Walks Off Stage [VIDEO]",fake
DONALD RUMSELD HUMILIATES “The View” Dingbat Joy Behar…Calls Her Out For Not Understanding How Presidents Are Elected [VIDEO],fake
LIST OF 3 COMPANIES WHO Caved To Leftists…PULLED ADS From Hannity Show After He Discussed Seth Rich Murder,fake
CNN REPORTER EMBARRASSES Himself With Idiotic Response After Former “Face The Nation” Host Praises Trump’s Saudi Arabia Speech [VIDEO],fake
CA: STATE LEGISLATORS Want Traffic Fines To Be Tied To Income…Because Of “Racism”,fake
BRILLIANT! LT COL TONY SHAFFER: How Trump Should Fight Back Against “Deep State” [Video],fake
WATCH DEMOCRATS Repeat Exact Same Phrase On Fake Trump/Russian Story [Video],fake
PRESIDENT TRUMP WARNS Comey…Tweets Veiled Threat To Former FBI Director,fake
CONDOLEEZZA RICE BRILLIANTLY Shuts Down “The View” Dingbats Over Trump-Russia Collusion [VIDEO],fake
"BREAKING: WOMEN, MEN ARRESTED After MAJOR BRAWL BREAKS OUT At Florida Airport Over Spirit Airlines Cancelled Flights [VIDEO]",fake
"#NewOrleans: BLACK PATRIOTS Ready To Fight Antifa For Confederate Monuments…Police, Feds Gear Up For Day Of Violence [VIDEO]",fake
"PRO-HILLARY New York Daily News Writer DESTROYS Hillary, Tells Her To, “Shut The F**k Up And Go Away”",fake
LIBERAL AMERICAN STUDENT Gets Brutal Lesson In American Exceptionalism By Irish Journalist [Video],fake
BREAKING NEWS #Portland : Violent Anti-Trump Terrorists Caught On Video Destroying Everything In Their Path [Video],fake
LOL! CROWD CHANTS “CNN Sucks” At Trump Rally While CNN Broadcasts Live [VIDEO],fake
GUY WHO MADE MILLIONS Selling “Science” To Kids Suggests U.S. Adopt Policy To Eliminate Kids To Save Earth [VIDEO],fake
WHAT IS BLACK PRIVILEGE? [Video],fake
NASTY WOMEN! Ivanka Trump BOOED…HISSED By Unbelievably Rude Crowd During Panel Discussion On Women In Germany [VIDEO],fake
SICK REASON Historic City With “Off the charts” Crime Rates Passes Disgusting Ordinance Putting Criminals Before Cops,fake
GET OFF OUR CAMPUS! How Universities Plan To “Weed Out” Conservative Professors…Only Hire Liberal Educators,fake
PRESIDENT TRUMP Receives Patriots Jersey From Close Friend In White House Ceremony [VIDEO],fake
MY FAVORITE EXCUSES…Featuring Hillary Rotten Clinton [VIDEO],fake
DOUBLE AMPUTEE VET Blasts Obama’s War Strategy…Saw Him As “Expendable”…Explains Why He Wishes He Was Fighting Under President Trump [VIDEO],fake
FUTURE SNOWFLAKE ALERT! Little Girl Gets Birthday Wish: A Poop-Themed Birthday Party,fake
HELLO UNITED AIR LINES! Delta Just Paid A Woman $11K Not To Fly Last Weekend [Video],fake
WOW! FBI SUED Over Andrew Breitbart Records Request…What Are They Withholding?,fake
MUSLIM TEEN Who Wrote 3 Radical Words Over And Over Again On College Application Has Been ACCEPTED To Prestigious Stanford University,fake
THE BENGHAZI LIARS Are Back: Susan Rice And Adam Schiff Are Once Again Caught In Another Huge Scandal…Only This Time Their Target Is President Trump [VIDEO],fake
VICE PRESIDENT PENCE BREAKS TIE In Bill Allowing States To Deny Federal Funds For Killing Babies,fake
NEW LOW: NYT’s And CBS Used FAKE NEWS To Smear Wounded Warrior Project…Triple Amputee Vet And Freedom Daily Expose Them,fake
DONALD TRUMP JR. WRECKS “Fake Indian” Elizabeth Warren On Twitter…Conservatives Cheer!,fake
FAKE CNN and MSNBC Caught Claiming “LIVE” Guest…But They Aired at the Same Time [Video],fake
"“FORMER BLEEDING HEART LIBERAL”: Shocked Parents Speak Out About Rape of 14-Year Old By Obama’s ‘Dreamer’: “This changed my attitude about a lot of things, as a former bleeding heart liberal” [Video]",fake
TRAGIC! JOBLESS AMERICANS Forced to Train Their Foreign Replacements Speak Out: “This is not about skills…This is about costs” [Video],fake
CNN’S FAREED ZAKARIA Busts Out a Profanity Filled Rant Against Trump [Video],fake
"TRUMP TO END FUNDING For Taxpayer-Funded, Leftist Propaganda Public Broadcasting Corp.",fake
"HILARIOUS! WHITE HOUSE Totally Punks Rabid Liberal MSNBC Host Rachel Maddow, After She Announces Bombshell Release Of Trump Taxes On Tonight’s Show",fake
LIBERAL SNOWFLAKE Ambushes Sean Spicer in Apple Store: “How does it feel working for a fascist?”…Instantly Becomes A Hero to The Left [Video],fake
FORMER DEMOCRAT WARNS Young Americans: “Rioters are being manipulated by big government forces who need them to regain political power” [VIDEO],fake
CONSERVATIVES FIGHT BACK Against Proposed “Obamacare Lite”…DEMAND Full Repeal Of Obamacare,fake
"MAXINE WATERS: Obama’s Left A “very, very powerful” database in place…”Will have information about EVERYTHING…on EVERY INDIVIDUAL in ways that it’s never been done before” [VIDEO]",fake
MUSLIM ATHLETE Given “Hero’s Welcome” ARRESTED For Sexual Abuse Of 12-Yr Old Girl After Senator Schumer Helped Him Get Around U.S. Visa Denial,fake
COMPANY FIRES DEMOCRAT After Receiving Letter From Retired Navy Seal Exposing Him For MOCKING Widow Of Deceased Navy Seal Ryan Owens [VIDEO],fake
"MICHIGAN City With First MUSLIM-MAJORITY City Council In America Announces “Safe Haven” For Refugees, Immigrants In Schools",fake
OSCAR DISASTER: Wrong Best Picture Announced After Night Of Boring Political Speeches…Is The Death of Awards Shows Near? We Hope So! [Video],fake
BRITISH COLUMNIST KATIE HOPKINS Has BRUTAL Reaction To “Trans” H.S. Student Beating Girls In Wrestling Matches [VIDEO],fake
"ARROGANT DEMOCRAT BILLIONAIRE Whose Father Co-Founded Hyatt Hotels, Tells MEN To Use GIRLS Restrooms To Protest Trump",fake
“Dear Mr. Trump”…NBC Uses Kids To Make STUNNING Anti-Trump Propaganda VIDEO…PREPARE TO BE SHOCKED!,fake
"“MIC DROP!” A Lady Approached Sheriff Clarke, Told Him To “Take His Hat Off”…His Response To Her Was EPIC!",fake
BOMBSHELL: Political Assassination Of Mike Flynn Reportedly Led By High-Level Obama Advisor Worried Hidden Details Of Iran Deal Will Be Exposed,fake
HOW HILLARY Reminded Us Last Week That We’re So Lucky She Wasn’t Elected,fake
JESSE WATTERS Takes On Young Anti-Trump Protesters: “He said that black people are ignorant” [Video],fake
“COMEDIAN” GEORGE LOPEZ Who Said About Trump Supporters: “There Are Enough Racists In This Country To Get Him Elected” Goes On Vile Rant Against Woman…Makes Racist Comments [VIDEO],fake
ILLEGAL IMMIGRANTS DESTROY ITALY…Open Borders Have Terrible Consequences! [Video],fake
WOW! Kellyanne Conway’s “MISTAKE” Forced Leftist Media To Expose What REALLY Happened In Bowling Green…And The TRUTH About These Iraqi “Refugees” Is P.R. Nightmare For The Left [VIDEO],fake
COMCAST GIVES EMPLOYEES Day Off To PROTEST TRUMP’S Pro-American Immigration Policy…CTO Compares Trump To Venezuelan Dictator Hugo Chavez,fake
BOOM! Companies That Openly Criticized Trump For “Making America Safe Again” Take Stock Market Hit,fake
"#BoycottStarbucks…CEO Puts Leftist Agenda Over Company Profits…Plans To Hire 10,000 Refugees In Response To Trump’s 4 Month Refugee Moratorium…IGNORED Obama’s 6 Month Ban On Refugees",fake
TOMI LAHREN: “AFTER 8 YEARS…We were part of a different march…we marched into the voting booth to vote for TRUMP!” [Video],fake
IRONY! WATCH WHAT HAPPENS WHEN FEMALE REPORTER Punched In The Face At Women’s March…Find This Man! [Video],fake
WATCH! Anti-Trump Hag Gets Kicked Off Flight After Threatening TRUMP Supporter…Passengers Clap! [Video],fake
GANG OF DOMESTIC TERRORISTS Violently Attack Lone Trump Supporter For Putting Out Huge Fire Started On Street In DC [VIDEO],fake
"WATCH MICHELLE OBAMA Take One Last Walk Through The House She Was Forced To Wake Up In Every Morning, Knowing It Was “Built By Slaves”",fake
TOBY KEITH Has AWESOME Response To Crybaby Attacks Over Trump Inauguration Performance [VIDEO],fake
MEDIA ATTACKS TAYLOR SWIFT Over Refusal To Criticize President-Elect Trump,fake
NICOLE KIDMAN BREAKS RANKS With Hollywood Leftists…Speaks Out In Support Of Trump’s Presidency [VIDEO],fake
SICKENING! MTV HOST MOCKS Senator Jeff Sessions’ Asian Grandchildren,fake
"OBAMA’S Mexico Gun-Running, Race-Baiting, Former Attorney General Hired By State Of CA To Help Fight Against Trump",fake
"JULIAN ASSANGE GETS EMOTIONAL Over His Family, Especially Young Children, During Exclusive Sean Hannity Interview [VIDEO]",fake
"YES, Obama CAN Appoint A Supreme Court Justice Before He Leaves…But Will He?",fake
"BAD NEWS FOR OBAMA, Black Lives Matter Terror Group: New Gallop Poll Shows Love For Police Officers Surged In 2016…Near All-Time High",fake
IRRATIONAL GEORGETOWN PROFESSOR Has Month-Long Meltdown Over Fellow Muslim Professor Who Voted For Trump: “F*CK You!” [VIDEO],fake
CNN CLOWN Who Cries About “FAKE NEWS” Uses Unverified Story To Push Islamaphobia Lie On Viewers [VIDEO],fake
"NUT JOB GLENN BECK Joins Liberal, Foul-Mouthed Whack Job Samantha Bee In Unified Effort To Fight “TRUMPISM” [VIDEO]",fake
THE COMMUNITY ORGANIZER Who Won’t Go Away: Obama Reportedly Setting Up Shadow Government In DC To Undermine Trump’s Presidency [VIDEO],fake
SCOTT BAIO FILES POLICE REPORT: Physically Attacked By Wife Of Famous Rock Band Member Over Support For Trump…Screamed Vulgarities In Front Of Kids At Elementary School Function,fake
WHOOPIE GOLDBERG: Right To Abort Baby Same As Right To Celebrate Birth Of Jesus Christ [VIDEO],fake
"“THE LEFT IS WILLING To Risk Civil War In America, Nuclear War With Russia Because They’re ‘Butt-hurt’ About Losing…Let That Sink In” [VIDEO]",fake
"MORE JOBS! DOW COMPANY CEO At MI Trump Rally: Announces New MI Plant: “We’re Not A ‘Red Tape’ Company, But A ‘Red Carpet’ Country For American Businesses”",fake
HOW BUZZFEED Is Using Social Media “News” Feeds To Teach White Kids To Hate Themselves,fake
"OBAMA FLOODS America With Illegal Aliens, Muslim Refugees, While Veteran Under VA Care Dies With Maggot-Infested Wound",fake
JILL STEIN Claims Recount Is About Possible Foreign Interference…UPDATE: Citizens Petition To Halt Recount Over Evidence Of Foreigners Donations To Stein’s Recount [VIDEO],fake
LIZ WARREN CALLED OUT For Crazy Claim Steve Bannon is a “White Supremacist” [Video],fake
LOUDMOUTH ROSIE O’DONNELL Just Bullied The Wrong Trump: OUTRAGED Melania Threatens Lawsuit After Rosie Pushes False Video On Twitter About 10 Yr Old Barron,fake
DID HILLARY Just Lose Her “Get Out Of Jail Free” Card?…Senior Trump Advisor: “Trump Has Not Ruled Out Criminal Probe” Against Hillary,fake
WHY IS JILL STEIN Demanding A Recount? Is Hillary Camp Using Her In Desperate Effort To Stop Trump?…”Is Hillary Clinton Willing To Risk A Civil War In America?” [VIDEO],fake
"COMEDIAN TIM ALLEN On Hollywood Hypocrites: They Didn’t Like Trump Because He Was A Bully…But If You Support Trump, You Get Bullied [VIDEO]",fake
WORLD’S MOST FAMOUS VICTIMS Purchase Stunning Number Of Luxury Homes…Not A Bad Payout For A Couple Who Divided Our Nation,fake
BOOM! LIBERAL COLUMNIST Gets DESTROYED By Tucker Carlson When He Can’t Answer Why He Lied About Senator Jeff Sessions [VIDEO],fake
OBAMA’S LIST OF 21 MEDAL OF FREEDOM Recipients Reads Like A Who’s Who Of The Far Left,fake
"TOMI LAHREN’S Rant Against Anti-Trump Rioters Goes VIRAL: “A Bunch Of Sore Losers Gathered Together Isn’t A Protest, It’s A Tantrum” [VIDEO]",fake
WOW! Why Florida Jews Deserted Hillary…Helped Trump To Win Florida,fake
WOW! ONE COURAGEOUS MAN Stands Against Rioters Holding Best Sign Ever!,fake
WOW! LIBERAL ELECTION FRAUD EXPERT: Trump Landslide Was Enough To Counter Potential Massive Voter Fraud Effort By Hillary Campaign [VIDEO],fake
UNDERCOVER JOURNALIST In Burka Is Offered Huma Abedin’s Ballot [Video],fake
"HYSTERICAL! TRUMP LIFE: “There ain’t a brother bigger, stronger, and more Gangsta than Donald J. Trump” [VIDEO]",fake
BOMBSHELL: Hillary’s Democrat Niece Is “100 Percent” Behind Her Choice For President…And It’s Not Her “Selfish” Aunt Hillary,fake
BREAKING EMAIL LEAK: “Bernie needs to be ground to a pulp…Crush him as hard as you can”,fake
HALLOWEEN HORROR: Mom Dresses Her Son Up As Hillary Clinton: “Our 8-year-old son is with you”,fake
THREE THEORIES On Why FBI’s Comey Reopened Clinton Email Probe…Why Now?,fake
"WOW! NEW VIDEO BLOWS UP CORRUPTION Between Obama, Democratic Operative, Hillary Campaign “Consultant” Bob Creamer [VIDEO]",fake
DON’T BELIEVE MEDIA LIES…Wildly Unpopular Hillary Gives Speech In NH…Here Are Uncensored Facebook Users Responses From Live Feed…LOL!,fake
TRUMP SUPPORTERS In Virginia Beach Shout Down CNN AKA Clinton News Network,fake
IF GOOGLE TRENDS Are Any Indication Of Who Will Win Election…Hillary Is In BIG Trouble!,fake
TWO WEEKS BEFORE 1980 ELECTION Polls Showed Carter-47 Vs Reagan-39…Reagan Won In LANDSLIDE…Why Trump Will Likely Do The Same,fake
YES! NEWT GINGRICH Rips Into ABC Anchor Over Anti-Trump Coverage [Video],fake
OOPS! HILLARY’S HIT WOMAN LIED About Trump Groping Her…Eye-Witness Comes Forward: “It was she that was the one being flirtatious”,fake
DON’T BELIEVE THE MEDIA! MASSIVE FL TRUMP RALLY…Fans Walk MILE To Get Into Rally [VIDEO]…While Hillary Handlers Have To Tell Her When To Smile,fake
FLASHBACK: Hillary And Raunchy Actress Discuss Desire To See Rock Star’s Penis: “I’ll look for that” [Video],fake
"TRUMP SOUNDED LIKE A CHOIR BOY Next To Hillary’s Foul-Mouthed, Abusive Rants: “Where’s the miserable c*ck sucker?”…and MORE",fake
BREAKING: Wikileaks Releases HILLARY’S SPEECH TO Brazilian Bankers: “My Dream Is Open Borders”,fake
"BREAKING! MASSIVE VOTER FRAUD INVESTIGATION…Spokesperson For Voter Registration Project: Police Raid “Will Have Prevented 45,000 African Americans From Voting” [VIDEO]",fake
"UNPOPULAR HILLARY HOSTS Rally In Empty Charlotte, NC Church…Tiny Room In Toledo, OH…Pops Cough Lozenges…Stretcher Brought Backstage [VIDEO]",fake
OOPS! LIST OF TOP 10 CORPORATE TAX DODGERS Are All Hillary Donors…Compliments Of Bernie Sanders,fake
"HILLARY COUGHING AGAIN, NEEDS ASSISTANCE WALKING At Tiny Rally In Ft. Pierce Florida [VIDEO]",fake
REAL-TIME DEBATE Graph Shows Trump CRUSHED Hillary With Independent Voters…A MUST WATCH!,fake
LIBERTARIAN PRESIDENTIAL Candidate GARY JOHNSON Embraces Every Manufactured Liberal Crisis: Black Lives Matter…Global Warming…Colonization On Mars [VIDEO],fake
DEAD BROKE HILLARY Buys Million Dollar “Mother/Daughter” Home For Chelsea…After Busted Giving Only 5.7% Of Clinton Foundation Money to Charity,fake
WHAT IS GOING ON WITH HILLARY’S EYES…Could It Be Related To Parkinson’s Disease? [VIDEO],fake
Hillary Supporters Can Now Add “ANTI-TRUMP” TONY To Her “Basket Of Sex Offenders” [VIDEO],fake
DR. WOLF CALLS OUT HILLARY For Lying About Pneumonia Diagnosis [VIDEO],fake
LIBERALS ATTACK ROB LOWE After He Offers Perfect Solution For #NFL Athletes Disrespecting National Anthem,fake
TAKE THEM OFF OR PAY HUGE FINE! #NFL Won’t Allow Player To Honor 9-11 Victims With Memorial Cleats…Disrespecting Our Flag On 9-11 Is A-Okay,fake
CRAZY VIDEO OF MUSLIM JIHADESS Being Dragged Up Hill In Burqa After Police Arrest Her For Plot To Blow Up Train,fake
"CHARLES BARKLEY DROPS TRUTH-BOMB: Blacks, Not White People Or Cops Are Keeping Blacks Down",fake
OBAMA DEFENDS KAEPERNICK’S Decision to Disrespect American Flag: “He’s generated more interest in something that needs to be talked about”,fake
WATCH CNN HOST FREAK AFTER On-Air “Fact-Check” Proves All 13 Of HILLARY’S Mobile Devices DESTROYED With Hammers [VIDEO],fake
"WATCH TED CRUZ Promise To Support Trump If He Became Nominee…Today, Cruz (Hillary) Supporters Run Ads Against Trump In Swing States [VIDEO]",fake
WHY TRUMP SUPPORTERS ARE LAUGHING After WikiLeaks Founder Julian Assange Announces What He Has On Trump,fake
"When #BlackLivesMatter, Golf Take Priority Over Our Vets: 76 YR OLD VET Kills Himself In VA Parking Lot After ER Allegedly Denied Appointment With Doctor For Mental Problems",fake
"VANISHED: FBI FILES Related To Mysterious “Suicide” Death Of Hillary’s Trusted WH Counsel, Vince Foster DISAPPEAR From National Archives",fake
REFUGEE STUDENTS SUE PA School District Because School Isn’t Good Enough For Them,fake
WATCH “ARCHITECT” OF OBAMACARE Lie And Spin His Way Out Of Taking Responsibility For Failure…A Real PUTZ! [Video],fake
SYLVILLE SMITH’S SISTER Becomes Latest Spokesperson For Obama’s #BlackLivesMatter Terror Movement: “Don’t Burn Down Sh*t We Need…Take That Sh*t To The Suburbs…Burn That Sh*t Down…We Need Our Sh*t” [VIDEO],fake
MUSLIM IMMIGRANT BEATS 22-Term MN Democrat…Thanks Packed Room Of Somali Immigrants In Foreign Language…No American Flags Visible [VIDEO],fake
“FOLLOW THE MONEY”: Hillary Gave $125K To Hospital After Receiving Treatment For Blood Clot,fake
JUDGE JEANINE IS FURIOUS! “Hillary Won’t Stop Lying!” [VIDEO],fake
CNN IS EVIL: Carol Costello FAILS When Benghazi Dad Flips Script On Her…#BoycottCNN,fake
WATCH WHAT HAPPENS When Guy Makes Undercover Video: Applies For Min Wage Jobs…Says He’s “Under FBI Investigation” [VIDEO],fake
JUDGE JEANINE UNLOADS On Hillary: “How Did You Go From Being ‘DEAD BROKE’ To Being Worth Over $200 MILLION While In Government?”[VIDEO],fake
SHOCKER! WHY BERNIE SUPPORTERS At DNC Overwhelmingly Say They’ll Vote TRUMP…[VIDEO],fake
WOW! 60 YR OLD Black Vietnam Veteran SHOT For Supporting Trump [VIDEO],fake
ALL KIDDING ASIDE…DID HILLARY JUST HAVE A SEIZURE In Middle Of Q & A With Journalists? You Be The Judge… [VIDEO],fake
HEY HILLARY…WHO IS REALLY BEHIND Attempt By Party Of “DIVERSITY” To Use Bernie’s JEWISH Faith To Take Him Down… [VIDEO],fake
"HILLARY PANDERS TO DOMESTIC TERRORISTS: Woman Whose Husband Demanded Rioters “Burn Down” Ferguson, Beat Up And Robbed Her Mother-In-Law, Will Speak At DNC [VIDEO]",fake
LIVE FEED…#BatonRouge UPDATE 3 COPS MURDERED…SEVERAL SHOT…Officers Responding To Gunfire Call…#ObamasWarOnCops,fake
TODAY: LIST OF U.S. CITIES Where “DAY OF RAGE” Is Reportedly Planned…Scott Air Force Base Posts Warning,fake
RUSH LIMBAUGH ASKS: “What Would America Be Like Today If President Obama Had Told the Truth About What Happened in Ferguson?”,fake
"BOOM! OBAMA REQUIRED To Respond, After Petition To “Formally Recognize BLACK LIVES MATTER As A Terrorist Organization” Exceeds Required 100K Signatures In ONLY 5 Days…ADD YOUR NAME!",fake
LORETTA LYNCH Gives Radical Black Lives Matter Protesters PEP TALK: “I want you to know that your voice is important”,fake
WHOA! DNC Releases Statement Suggesting Dallas Sniper And Black Lives Matter Protesters Are Linked,fake
BOOM! GOP Makes BLISTERING Video Using FBI Director’s Comments Side By Side With Hillary’s Lies,fake
MINNESOTA CHURCH Places 1800 “Blessed Ramadan” Signs Around Twin Cities To Make “Muslims Feel More Welcome” [VIDEO],fake
BUSTED! MEDIA Caught Red-Handed Trying To Demoralize Trump Supporters With Phony Polls,fake
